Dates,ABE.MC.Adjusted,ANA.MC.Adjusted,ACX.MC.Adjusted,ACS.MC.Adjusted,AENA.MC.Adjusted,AMS.MC.Adjusted,MTS.MC.Adjusted,COL.MC.Adjusted,SAB.MC.Adjusted,SAN.MC.Adjusted,BKIA.MC.Adjusted,BKT.MC.Adjusted,BBVA.MC.Adjusted,CABK.MC.Adjusted,CLNX.MC.Adjusted,DIA.MC.Adjusted,ENG.MC.Adjusted,ELE.MC.Adjusted,FER.MC.Adjusted,SGRE.MC.Adjusted,GAS.MC.Adjusted,GRF.MC.Adjusted,IBE.MC.Adjusted,ITX.MC.Adjusted,IDR.MC.Adjusted,IAG.MC.Adjusted,MAP.MC.Adjusted,TL5.MC.Adjusted,MEL.MC.Adjusted,MRL.MC.Adjusted,REE.MC.Adjusted,REP.MC.Adjusted,TRE.MC.Adjusted,TEF.MC.Adjusted,VIS.MC.Adjusted
2009-05-05,7.664464,50.187408,8.371949,22.05617,NA,NA,38.656063,44.167889,1.891075,3.41941,NA,3.872509,4.817091,1.670028,NA,NA,6.946833,9.741095,2.738886,12.265368,6.378539,5.332353,3.749314,3.483145,11.390708,NA,1.274853,4.837709,3.874563,NA,1.145431,9.157398,19.146635,7.63748,11.247581
2009-05-06,7.724425,50.49157,8.351018,22.068054,NA,NA,38.451656,44.167889,1.929063,3.4339,NA,3.934968,4.885743,1.711336,NA,NA,6.897643,10.095316,2.671486,12.770318,6.648055,5.377231,3.792909,3.490522,11.390708,NA,1.33333,4.887779,4.188218,NA,1.150577,9.20673,19.695293,7.76112,11.286366
2009-05-07,7.555365,50.065746,8.357995,21.931358,NA,NA,37.689659,44.167889,1.958612,3.390432,NA,3.955781,4.937233,1.752644,NA,NA,6.974162,10.036279,2.802542,12.79475,6.648055,5.340513,3.799138,3.410427,11.145026,NA,1.339181,4.637441,4.151317,NA,1.167119,9.26223,20.004791,7.807513,10.945059
2009-05-08,7.882662,50.096153,8.441716,22.091831,NA,NA,39.585308,41.507191,1.996601,3.549807,NA,3.94329,5.0917,1.770347,NA,NA,7.176393,9.847363,2.852588,12.754028,6.700901,5.471067,3.842735,3.450475,11.19714,NA,1.391813,4.962879,4.289694,NA,1.178146,9.515059,19.941483,7.792029,11.170012
2009-05-11,7.457151,49.122829,8.427762,21.913525,NA,NA,37.986996,41.507191,2.000824,3.530494,NA,3.826696,5.011608,1.746743,NA,NA,7.121734,9.823747,2.833821,12.754028,6.6322,5.454748,3.780453,3.428342,11.293923,NA,1.391813,5.12559,4.06829,NA,1.167119,9.317729,19.25215,7.740531,10.999358
2009-05-12,7.484396,50.917408,8.41381,21.895691,NA,NA,36.388783,41.507191,1.983938,3.482193,NA,3.789223,4.954394,1.758544,NA,NA,7.225582,9.81194,2.796287,12.037328,6.785455,5.434349,3.780453,3.544271,11.353484,NA,1.403509,5.250759,4.197443,NA,1.164913,9.397894,19.835972,7.908881,11.255338
2009-05-13,7.271672,48.666576,8.18358,21.491539,NA,NA,34.679012,41.507191,1.941726,3.303495,NA,3.639318,4.72556,1.687731,NA,NA,6.985093,9.705673,2.633639,11.288049000000001,6.574069,5.40579,3.705715,3.47366,11.145026,NA,1.321635,5.012941,3.634709,NA,1.161605,9.182064,19.484274,7.866214,11.32515
2009-05-14,7.271672,47.966991,8.267298,21.247856,NA,NA,34.548836,44.167889,1.920624,3.322817,NA,3.647653,4.691231,1.705435,NA,NA,7.023354,9.94182,2.646151,11.792997,6.563501,5.385391,3.680803,3.501061,11.122691,NA,1.350876,5.059828,3.477881,NA,1.17153,9.101899,19.498343,7.812921,11.092442
2009-05-15,7.255312,49.579075,8.176602,21.455879,NA,NA,35.849808,44.167889,1.916401,3.289007,NA,3.726762,4.691231,1.705435,NA,NA,6.990557,10.124835,2.677429,12.411966,6.711471,5.316034,3.680803,3.439935,11.800178,NA,1.345026,4.882166,3.459431,NA,1.164178,9.188233,19.835972,7.759573,11.014872
2009-05-18,7.320748,50.15699,8.267298,22.287968,NA,NA,37.652508,43.103611,1.924847,3.429069,NA,3.814204,4.834258,1.740842,NA,NA,7.143597,9.977242,2.746241,12.371245,6.796024,5.41395,3.69326,3.367215,11.896961,NA,1.385963,4.889273,3.588583,NA,1.160869,9.379395,19.913345,7.860874,11.170012
2009-05-19,7.097137,53.411572,8.588224,22.525702,NA,NA,39.957039,44.167889,1.954389,3.544981,NA,3.917917,4.965842,1.770347,NA,NA,7.132668,10.166161,2.802542,12.79475,6.933425,5.471067,3.749314,3.351407,11.882072,NA,1.397658,4.910589,3.72696,NA,1.176308,9.552059,21.059895,7.94087,10.976087
2009-05-20,7.173458,56.60532,8.797522,22.585138,NA,NA,41.964142,44.167889,1.954389,3.530494,NA,3.900205,4.977281,1.805754,NA,NA,7.083475,10.67388,2.846333,13.364853,6.912285,5.360912,3.811593,3.367215,12.239429,NA,1.380118,4.981658,3.782311,NA,1.186969,9.675391,21.510071,7.951549,11.007114
2009-05-21,6.993451,55.023647,8.546364,22.115599,NA,NA,38.693218,44.167889,1.929063,3.443557,NA,3.851511,4.839974,1.776248,NA,NA,7.039749,10.532189,2.871355,13.030936,6.822447,5.42211,3.736856,3.287119,12.008636,NA,1.345026,4.811095,3.662384,NA,1.198364,9.471894,21.066931,7.94621,11.216551
2009-05-22,7.064359,55.449482,8.560318,22.252308,NA,NA,39.014515,44.167889,1.945949,3.516003,NA,3.847081,4.908628,1.799853,NA,NA,7.088941,10.620745,2.858843,13.161245,6.843585,5.487387,3.761769,3.273419,12.068194,NA,1.374267,5.052721,3.662384,NA,1.192483,9.515059,21.39753,7.962229,11.394963
2009-05-25,7.020757,56.848644,8.511481,22.192865,NA,NA,39.611835,48.95715,1.945949,3.530494,NA,3.798386,4.954394,1.799853,NA,NA,7.105337,10.390502,2.827565,13.413721,6.854154,5.454748,3.780453,3.289227,12.112864,NA,1.368423,5.01719,3.643934,NA,1.197261,9.595227,21.270916,8.004897,11.076929
2009-05-26,7.178931,57.852394,8.532411,22.026451,NA,NA,39.835842,44.167889,1.945949,3.573961,NA,3.8338,4.960118,1.793952,NA,NA,7.187323,10.579419,2.833821,13.210112,6.896432,5.401711,3.799138,3.332438,12.127754,NA,1.374267,5.116675,3.70851,NA,1.216377,9.650725,21.411596,8.047565,11.332908
2009-05-27,7.249839,60.285717,8.804499,22.228527,NA,NA,42.094574,43.103611,1.958612,3.656065,NA,3.749685,5.034494,1.848131,NA,NA,7.143597,10.727011,2.833821,13.812791,6.943995,5.275236,3.811593,3.337707,12.157533,NA,1.380118,5.024297,3.690059,NA,1.222626,9.669227,21.657789,8.084892,11.301878
2009-05-28,7.206236,57.274483,8.874266,21.913525,NA,NA,43.587933,43.103611,1.920624,3.627084,NA,3.81609,4.920071,1.812012,NA,NA,7.176393,10.620745,2.796287,13.535886,6.875294,5.246676,3.774226,3.269203,12.023525,NA,1.374267,5.010082,3.653159,NA,1.210127,9.576727,21.756262,8.143527,11.40272
2009-05-29,7.255312,56.149075,8.888218,21.871918,NA,NA,43.027954,43.103611,1.907961,3.617428,NA,3.851511,4.908628,1.836092,NA,NA,7.132668,10.850989,2.87761,12.827328,6.711471,5.193639,3.755542,3.353515,11.978856,NA,1.438596,4.903481,3.634709,NA,1.213436,9.761724,21.868809,8.11688,11.604401
2009-06-01,7.35894,56.879055,9.097518,22.377113,NA,NA,47.694801,44.167889,1.958612,3.767146,NA,3.807238,5.040209,1.866191,NA,NA,7.389551,10.939546,2.915144,13.666196,6.759031,5.254837,3.811593,3.369324,11.926742,NA,1.461987,4.988759,3.643934,NA,1.229977,10.119387,22.318985,8.159547,11.790565
2009-06-02,7.457151,57.396149,9.230073,22.644571,NA,NA,47.302803,43.103611,1.971275,3.743,NA,3.891355,5.057378,1.872212,NA,NA,7.373155,10.780145,2.9214,12.55042,6.764318,5.379349,3.855191,3.450475,11.762954,NA,1.473683,5.052721,3.643934,NA,1.221891,10.34755,22.937984,8.186196,11.736271
2009-06-03,7.489871,55.936157,9.188213,22.073999,NA,NA,44.969334,43.103611,1.924847,3.636743,NA,3.798386,4.885743,1.860171,NA,NA,7.209183,10.75653,2.858843,11.752275,6.621632,5.404743,3.786681,3.388294,11.569386,NA,1.44444,5.010082,3.597808,NA,1.207187,10.002223,23.254515,8.1329,11.720755
2009-06-04,7.440794,55.814472,9.230073,22.115599,NA,NA,44.913395,43.103611,1.929063,3.656065,NA,3.869214,4.851419,1.902311,NA,NA,7.203718,10.786049,2.827565,11.874441,6.558217,5.332792,3.774226,3.375647,11.368374,NA,1.44444,5.187744,3.634709,NA,1.210127,9.977555,22.389326,8.11688,11.712998
2009-06-05,7.402603,57.183224,9.348676,22.079943,NA,NA,46.406754,43.103611,1.941726,3.733337,NA,3.900205,4.908628,1.878232,NA,NA,7.214651,10.614841,2.808797,11.996605,6.552932,5.129639,3.743085,3.400941,11.375817,NA,1.415205,5.109575,3.690059,NA,1.195056,10.100885,22.501873,8.138242,11.736271
2009-06-08,7.364412,55.114895,9.174259,21.806541,NA,NA,44.054665,41.507191,1.903737,3.675379,NA,3.931197,4.822813,1.818032,NA,NA,7.170923,10.166161,2.721219,11.654544,6.468377,5.036526,3.705715,3.405156,11.323704,NA,1.403509,5.038505,3.607033,NA,1.185866,9.903555,21.946184,8.106197,11.32515
2009-06-09,7.413489,54.780319,9.29984,21.961071,NA,NA,44.801342,41.507191,1.912177,3.738167,NA,4.276504,4.862859,1.875222,NA,NA,7.181856,10.272427,2.702452,11.89073,6.568787,5.087315,3.743085,3.438881,11.405598,NA,1.368423,5.230383,3.579358,NA,1.184028,9.983723,22.122036,8.164886,11.650944
2009-06-10,7.39713,55.175735,9.432398,22.085886,NA,NA,46.425362,41.507191,1.929063,3.834761,NA,4.148117,4.965842,1.866191,NA,NA,7.110804,10.414116,2.752497,11.784853,6.616347,5.235447,3.758655,3.614883,11.249255,NA,1.418127,5.109575,3.690059,NA,1.179984,10.22422,22.340092,8.207556,11.782811
2009-06-11,7.457151,55.510319,9.474256,22.258244,NA,NA,48.273491,41.507191,1.950173,3.873398,NA,4.081711,5.011608,1.878232,NA,NA,7.154528,10.225198,2.790031,12.086191,6.626916,5.311631,3.758655,3.764537,11.264144,NA,1.441518,5.166421,4.003715,NA,1.173,10.322883,22.83247,8.223523,11.674213
2009-06-12,7.32622,55.662384,9.390536,22.115599,NA,NA,46.854778,42.039333,1.958612,3.892718,NA,4.08614,5.063093,1.899301,NA,NA,7.083475,10.366887,2.765008,12.094338,6.64277,5.252378,3.767997,3.68971,11.427933,NA,1.456136,5.109575,4.022165,NA,1.161605,10.230386,23.416296,8.260903,11.363934
2009-06-15,7.195292,54.841148,9.181235,21.616354,NA,NA,44.55872,40.975056,1.903737,3.791293,NA,3.979892,4.925795,1.884252,NA,NA,7.00149,10.313752,2.639894,11.687121,6.452525,5.269307,3.718172,3.590642,11.375817,NA,1.406431,5.137998,3.976039,NA,1.136976,9.965223,23.212307,8.186196,11.294122
2009-06-16,7.195292,54.171993,9.32077,21.693623,NA,NA,45.02536,41.507191,1.895298,3.81544,NA,3.988745,4.868582,1.887262,NA,NA,7.023354,10.095316,2.627383,11.573101,6.500084,5.176194,3.680803,3.583266,11.293923,NA,1.394736,5.045613,4.03139,NA,1.14396,9.983723,23.00832,8.180906,11.177767
2009-06-17,7.091665,50.582825,9.055657,21.039839,NA,NA,42.281269,38.846493,1.838311,3.776803,NA,3.824948,4.714114,1.845121,NA,NA,6.87578,9.599406,2.496015,11.092585,6.204145,5.100012,3.456593,3.572727,11.293923,NA,1.368423,4.846634,3.837662,NA,1.137711,9.669227,21.488972,8.180906,11.286366
2009-06-18,7.129855,50.430752,9.125425,21.128988,NA,NA,42.859962,39.378635,1.840423,3.868569,NA,3.931197,4.765605,1.887262,NA,NA,7.099872,9.906398,2.514781,10.84011,6.193577,5.121174,3.487733,3.541109,11.323704,NA,1.345026,4.740034,3.690059,NA,1.161237,9.656893,21.784397,8.282209,11.588885
2009-06-19,7.238955,52.985741,9.1324,21.527206,NA,NA,44.988033,38.846493,1.844639,4.061757,NA,3.886925,4.940092,1.902311,NA,NA,7.132668,9.947723,2.508526,11.434648,6.558217,5.197357,3.506417,3.548487,11.159917,NA,1.356721,4.761356,3.893013,NA,1.175941,9.817224,22.431532,8.30357,11.906922
2009-06-22,6.998924,50.734898,8.978915,20.736723,NA,NA,42.094574,38.314259,1.802428,3.907206,NA,3.729763,4.828536,1.842112,NA,NA,7.050681,9.752903,2.433458,10.612069,6.293984,5.070385,3.450364,3.476822,10.906789,NA,1.321635,4.60146,3.713123,NA,1.176308,9.502727,21.390497,8.255562,11.464777
2009-06-23,7.039823,51.099911,8.898684,21.039839,NA,NA,41.590614,40.975056,1.802428,3.854082,NA,3.7187,4.762742,1.887262,NA,NA,7.24198,9.682056,2.470992,10.579491,6.500084,5.055572,3.509532,3.451528,10.981237,NA,1.308773,4.541056,3.76386,NA,1.201673,9.465729,21.54524,8.340899,11.550101
2009-06-24,7.200764,52.407818,9.160308,21.545036,NA,NA,43.961319,40.975056,1.838311,3.979653,NA,3.736404,4.983004,1.923381,NA,NA,7.517993,9.853265,2.571083,11.15851,6.716754,5.193124,3.584269,3.542164,11.100357,NA,1.335669,4.704502,3.837662,NA,1.206451,9.76789,22.311956,8.506227,12.007764
2009-06-25,7.222596,52.468647,9.15333,21.640121,NA,NA,43.66267,40.975056,1.844639,4.003799,NA,3.769607,4.988724,1.941441,NA,NA,7.613641,10.189775,2.60236,11.117151,6.764318,5.17831,3.565584,3.559026,11.204585,NA,1.337425,4.768457,3.86995,NA,1.195791,9.780224,22.558142,8.623496,11.790565
2009-06-26,7.178931,52.407818,9.118446,21.628237,NA,NA,44.16663,39.91077,1.848863,4.035191,NA,3.754114,5.011608,1.99562,NA,NA,7.739352,10.154354,2.639894,11.092337,6.764318,5.248145,3.562469,3.518978,11.212031,NA,1.350876,4.747142,3.865337,NA,1.189909,9.743225,22.874676,8.620854,11.728512
2009-06-29,7.238955,53.654903,9.21612,21.943239,NA,NA,44.801342,40.442913,1.867861,4.153518,NA,3.762966,5.166075,2.004651,NA,NA,7.621841,10.366887,2.739985,11.204004,6.827731,5.265074,3.621637,3.559026,11.368374,NA,1.364328,4.740034,4.040615,NA,1.189542,9.971389,23.430365,8.666218,11.782811
2009-06-30,7.312569,53.289906,9.202165,21.426165,NA,NA,43.681282,42.039333,1.878412,4.134198,NA,3.727552,5.114585,1.980571,NA,NA,7.6601,10.071702,2.765008,11.175054,6.854154,5.328561,3.599839,3.601183,11.483769,NA,1.356721,4.725818,3.874563,NA,1.184028,9.829557,23.655451,8.596849,11.790565
2009-07-01,7.424434,54.532818,9.404489,21.72928,NA,NA,44.521309,41.507191,1.88474,4.20423,NA,3.771825,5.217566,1.998631,NA,NA,7.761214,10.207487,2.9214,11.596909,6.980986,5.341257,3.634577,3.678116,11.651279,NA,1.34152,4.67608,4.015574,NA,1.3129,9.989887,23.957916,8.703547,12.116357
2009-07-02,7.277143,53.134537,9.202165,21.354956,NA,NA,42.654655,41.507191,1.846751,4.047267,NA,3.665575,5.034494,1.968531,NA,NA,7.545194,10.266521,2.883866,11.15851,6.907001,5.305283,3.528433,3.563242,11.777843,NA,1.32339,4.583694,4.10896,NA,1.295274,10.002223,23.212147,8.524895,11.976732
2009-07-03,7.337106,52.699524,9.145713,21.379499,NA,NA,41.833244,40.442913,1.846751,4.134198,NA,3.590312,5.106004,1.965521,NA,NA,7.536766,10.242908,2.927656,11.096472,6.814326,5.290469,3.550949,3.533733,11.770399,NA,1.306433,4.583694,3.903512,NA,1.296504,10.236553,23.412935,8.532875,11.945708
2009-07-06,7.266199,51.425526,8.972818,21.20154,NA,NA,40.041241,40.975056,1.810874,4.037605,NA,3.59795,5.028771,1.974551,NA,NA,7.525524,10.204534,2.902633,10.653936,6.718925,5.341257,3.512351,3.483145,11.963965,NA,1.29006,4.413139,3.800788,NA,1.300193,10.04847,23.090239,8.479528,12.085333
2009-07-07,7.255312,51.021576,8.934006,20.956085,NA,NA,41.142597,40.975056,1.810874,4.032779,NA,3.645056,5.074539,1.944451,NA,NA,7.556437,10.012663,2.840076,10.546405,6.615348,5.277772,3.454456,3.483145,11.863364,NA,1.269002,4.242576,3.763434,NA,1.290765,9.891223,22.638472,8.442199,12.403366
2009-07-08,7.178931,51.145885,8.729356,20.992905,NA,NA,39.107872,39.378635,1.77499,3.921696,NA,3.642814,4.977281,1.887262,NA,NA,7.458083,9.938869,2.758752,10.302389,6.503593,5.326444,3.377261,3.498955,11.76276,NA,1.23041,4.057813,3.642033,NA,1.288716,9.724726,22.595449,8.359561,12.139628
2009-07-09,7.277143,51.270168,8.722301,21.232224,NA,NA,40.134583,38.846493,1.779213,3.984481,NA,3.689919,5.060236,1.899301,NA,NA,7.407497,9.989051,2.808797,10.289984,6.585366,5.353954,3.415859,3.529517,11.855624,NA,1.240349,4.072021,3.642033,NA,1.294864,9.667315,23.377075,8.42618,11.976732
2009-07-10,7.113496,49.996185,8.672901,20.986763,NA,NA,39.051838,39.378635,1.760216,3.945842,NA,3.665243,4.992973,1.848131,NA,NA,7.334437,9.770612,2.702452,10.273438,6.509045,5.311631,3.457672,3.506331,11.801455,NA,1.237427,4.221261,3.408569,NA,1.282567,9.676882,22.925312,8.322234,12.147388
2009-07-13,7.315335,52.544151,8.831681,21.686321,NA,NA,40.787918,40.442913,1.791876,4.056925,NA,3.680948,5.134644,1.920371,NA,NA,7.525524,9.823747,2.796287,10.422329,6.680764,5.366652,3.5445159999999998,3.532679,12.033613,NA,1.304094,4.327853,3.520632,NA,1.306341,9.849114,23.405756,8.474187,12.031034
2009-07-14,7.323515,52.513081,9.001046,21.72928,NA,NA,41.814625,39.378635,1.806651,4.102807,NA,3.703377,5.267633,1.920371,NA,NA,7.43841,9.94182,2.858843,10.575356,6.705297,5.353954,3.554165,3.562187,11.994921,NA,1.280703,4.306538,3.586001,NA,1.287896,9.95118,23.420101,8.45822,12.24047
2009-07-15,7.427141,54.035645,9.230394,21.999285,NA,NA,44.334702,39.91077,1.850974,4.274258,NA,3.710108,5.542289,1.950471,NA,NA,7.564867,10.166161,2.940167,10.951717,6.841583,5.110593,3.615277,3.599075,12.072309,NA,1.309939,4.285215,3.642033,NA,1.315359,10.289264,24.022457,8.623496,12.162901
2009-07-16,7.454446,54.066727,9.279792,22.09133,NA,NA,45.006649,38.846493,1.878412,4.315313,NA,3.712348,5.614566,1.956491,NA,NA,7.536766,10.183872,2.946423,11.104744,6.92063,5.167729,3.621711,3.668633,12.211603,NA,1.390058,4.349177,3.642033,NA,1.301013,10.330725,24.223236,8.71687,11.953463
2009-07-17,7.615327,54.439598,9.378589,22.207922,NA,NA,45.510708,38.314259,1.880523,4.329803,NA,3.719077,5.605893,1.950471,NA,NA,7.696941,10.234054,2.977701,11.249499,6.855212,5.180427,3.621711,3.653878,12.261905,NA,1.394736,4.285215,3.670048,NA,1.316589,10.416842,24.094162,8.783541,11.922438
2009-07-20,7.607148,54.750328,9.449157,22.158834,NA,NA,47.582764,38.846493,1.882635,4.421563,NA,3.703377,5.675281,1.950471,NA,NA,7.778437,10.301947,2.965189,11.40666,6.947885,5.163497,3.660308,3.764537,12.265774,NA,1.403509,4.249684,3.707402,NA,1.314539,10.464684,24.380999,8.820868,11.806083
2009-07-21,7.637158,55.092129,9.583239,22.545435,NA,NA,47.321415,38.314259,1.88474,4.392586,NA,3.732537,5.594332,1.920371,NA,NA,7.660411,10.50267,3.002724,11.522465,6.830681,5.197357,3.657091,3.899437,12.273512,NA,1.436257,4.29943,3.884835,NA,1.323557,10.461493,24.30212,8.772861,12.062061
2009-07-22,7.680822,54.967834,9.773773,22.275425,NA,NA,46.780048,37.782215,1.891075,4.438472,NA,3.728055,5.626132,1.932412,NA,NA,7.784056,10.603032,3.046513,11.563822,6.863389,5.102128,3.641009,3.867819,12.304466,NA,1.425145,4.398923,3.954874,NA,1.334214,10.346673,24.380999,8.826209,12.232714
2009-07-23,7.751729,54.657116,10.006652,22.784752,NA,NA,48.814777,37.782215,1.914288,4.551966,NA,3.719077,5.782254,1.956491,NA,NA,7.772816,10.67388,3.127837,11.956728,6.994225,5.163497,3.682823,3.983748,12.3509,NA,1.491812,4.647649,4.015574,NA,1.315359,10.585883,25.119602,9.039493,12.279256
2009-07-24,7.822638,54.626034,10.038408,22.704979,NA,NA,48.796162,38.314259,1.918512,4.621995,NA,3.707867,5.805381,1.974551,NA,NA,7.725043,10.827375,3.19665,12.399263,7.135964,5.104244,3.718203,4.013258,12.397332,NA,1.540349,4.761356,3.973551,NA,1.284207,10.60821,25.449457,9.087501,12.310284
2009-07-27,7.789921,54.874611,10.027822,22.950443,NA,NA,49.18816,38.314259,1.93751,4.778964,NA,3.656272,5.923917,1.986591,NA,NA,7.741905,10.892315,3.146604,12.407537,7.103254,5.042875,3.776099,3.982695,12.172909,NA,1.53801,4.981658,4.015574,NA,1.296094,10.659241,25.786493,9.188803,12.217202
2009-07-28,7.877189,52.668442,9.883156,22.766348,NA,NA,47.228077,38.314259,1.931175,4.820012,NA,3.669731,6.189923,1.977561,NA,NA,7.733473,10.833279,3.127837,11.878148,7.103254,5.188892,3.782532,3.912083,12.192257,NA,1.50468,5.102468,4.062267,NA,1.305931,10.557178,25.112429,9.311465,12.992895
2009-07-29,7.964456,52.233429,9.763187,22.919756,NA,NA,45.04406,37.782215,1.941726,4.764474,NA,3.68319,6.319983,1.980571,NA,NA,7.68008,10.904121,3.096559,11.555552,7.157769,5.203705,3.788965,3.884682,12.381853,NA,1.520464,5.063379,4.202344,NA,1.334214,10.560368,24.918814,9.319504,12.791216
2009-07-30,8.016299,52.637371,10.105448,23.165215,NA,NA,48.310822,38.846493,1.967051,4.834502,NA,3.696649,6.545496,2.040771,NA,NA,7.786867,11.051711,3.184139,12.494387,7.127786,5.320095,3.882241,3.981641,12.52115,NA,1.53216,5.372515,4.333085,NA,1.353889,10.598642,25.513996,9.514122,12.992895
2009-07-31,7.926265,52.668442,9.823172,22.944302,NA,NA,47.097416,38.846493,1.975498,4.906948,NA,3.57552,6.661175,2.031741,NA,NA,7.798105,11.004485,3.597012,12.556425,7.157769,5.406858,3.872592,3.977425,12.478586,NA,1.53216,5.685201,4.55721,NA,1.35143,10.391326,24.969009,9.308821,12.783459
2009-08-03,8.002645,55.620354,10.020764,22.803164,NA,NA,49.74815,39.91077,1.992385,4.921449,NA,3.68319,6.713171,2.034751,NA,NA,7.829018,10.998579,3.647058,12.812848,7.373102,5.311631,3.90154,4.034336,12.617883,NA,1.57193,5.614133,5.411687,NA,1.361267,10.467875,26.173717,9.332827,12.380095
2009-08-04,8.095387,54.719254,10.052521,22.704979,NA,NA,49.598869,40.442913,2.002936,4.901861,NA,3.606927,6.646667,2.05883,NA,NA,7.876791,10.986775,3.565735,12.775624,7.484856,5.332792,3.917623,4.039605,12.753309,NA,1.594738,5.592816,5.308962,NA,1.346921,10.420032,26.180891,9.316806,12.201687
2009-08-05,7.986287,54.688175,9.989008,22.275425,NA,NA,48.534828,39.378635,1.990273,4.828405,NA,3.658513,6.528164,2.02873,NA,NA,7.66603,10.957256,3.634547,12.407537,7.321314,5.317978,3.833995,3.959509,12.62949,NA,1.62573,5.500432,5.070829,NA,1.329705,10.193578,26.453381,9.13281,12.333553
2009-08-06,8.049016,54.253162,9.992537,22.140419,NA,NA,48.758842,39.378635,2.021927,4.906757,NA,3.649544,6.638,2.043781,NA,NA,7.632309,10.797856,3.709615,12.407537,7.42489,5.174078,3.859727,3.981641,12.644967,NA,1.647954,5.550178,5.210908,NA,1.336264,10.212716,26.367332,9.092842,12.356826
2009-08-07,8.160882,54.408524,10.091334,22.232466,NA,NA,49.020176,39.378635,2.051475,5.007144,NA,3.689919,6.773898,2.043781,NA,NA,7.612638,10.915929,3.747149,12.448893,7.4685,5.169847,3.882241,4.052252,12.52115,NA,1.633914,5.521747,5.252932,NA,1.342003,10.337104,26.819098,9.332827,12.318039
2009-08-10,8.21543,55.93108,10.03135,22.177246,NA,NA,48.124115,39.91077,2.059922,4.985107,NA,3.685431,6.745012,2.043781,NA,NA,7.654789,11.311478,3.822217,12.53161,7.419437,5.229099,3.86616,4.036443,12.621751,NA,1.672512,5.585709,5.140869,NA,1.354709,10.333916,27.091589,9.268797,12.310284
2009-08-11,8.0845,54.563889,9.900797,22.128153,NA,NA,46.089397,38.846493,2.051475,4.938587,NA,3.665243,6.678505,2.010671,NA,NA,7.609828,11.346898,3.734637,12.419942,7.285878,5.214285,3.833995,3.978478,12.687531,NA,1.622808,5.575051,4.930752,NA,1.338313,10.196767,26.539429,9.268797,12.449907
2009-08-12,8.147229,55.527149,9.865513,22.103601,NA,NA,46.481388,39.378635,2.070473,5.007144,NA,3.68319,6.756565,2.02873,NA,NA,7.719423,11.482684,3.772172,12.539883,7.326763,5.220635,3.895107,3.985856,12.807478,NA,1.645026,5.745606,5.024137,NA,1.339953,10.49658,27.027048,9.276835,12.333553
2009-08-13,8.297224,55.682507,10.010178,22.336794,NA,NA,46.593449,44.700031,2.121125,5.038979,NA,3.752726,6.857736,2.07388,NA,NA,7.755955,11.668651,3.772172,12.928653,7.495757,5.174078,3.924057,4.053306,12.86939,NA,1.673684,5.774029,5.089507,NA,1.354709,10.601832,27.478817,9.2928,12.108602
2009-08-14,8.10086,55.527149,9.960781,21.944056,NA,NA,46.108017,51.617851,2.127459,4.977761,NA,3.739265,6.773898,2.04679,NA,NA,7.8037280000000004,11.535819,3.734637,12.767353,7.416711,5.146568,3.888674,4.036443,12.590798,NA,1.640348,5.813118,5.00546,NA,1.34979,10.528473,27.650925,9.087501,12.108602
2009-08-17,7.989053,54.191013,9.823172,21.489954,NA,NA,44.521309,64.389305,2.049364,4.821058,NA,3.707867,6.522386,2.031741,NA,NA,7.739096,11.187499,3.584502,12.29173,7.384004,5.193124,3.814696,3.931054,12.443762,NA,1.589471,5.62124,4.884059,NA,1.31167,10.260558,26.539429,8.826209,12.023274
